MAGAID,MatchMAGAID,Record ID,MAGPID,RetractionYear,MAGRetractionYearAffID,MAGRetractionYearAffRank,MAGRetractionYearAffYear,MatchMAGRetractionYearAffID,MatchMAGRetractionYearAffYear,MatchMAGRetractionYearAffRank,MatchMAGMaxRetractionYear,MAGrootFID,MAGrootFIDMaxPercent,MatchMAGrootFID,MatchMAGrootFIDMaxPercent,GenderizeGender,MAGFirstPubYear,MAGFirstAffID,MAGFirstAffiliationRank,MatchMAGFirstAffID,MatchMAGFirstAffYear,MatchMAGFirstAffiliationRank,MAGCumPapersAtRetraction,MAGCumPapersYearAtRetraction,MatchMAGCumPapersYearAtRetraction,MatchMAGCumPapersAtRetraction,MAGCumCitationsAtRetraction,MAGCumCitationsYearAtRetraction,MatchMAGCumCitationsYearAtRetraction,MatchMAGCumCitationsAtRetraction,MAGCumCollaboratorsAtRetraction,MAGCumCollaboratorsYearAtRetraction,MatchMAGCumCollaboratorsYearAtRetraction,MatchMAGCumCollaboratorsAtRetraction,MAGRetractionYearAffRankOrdinal,ReasonPropagatedMajorityOfMajority,DemiDecadeOfRetraction,MAGAIDFirstORLastAuthorFlag,RetractorMajority,AcademicAgeBeforeRetraction,AcademicAgeBin,MAGFieldName,MAGRetractionYearAffRankStratified,NumRetentionW5,NumNewCollaboratorsW5,NumOpenTriads,NumTriadsClosed,NC,OriginalPaperYear,AltmetricScoreAtRetraction,DifferencePublicationAndRetractionYear,DifferencePublicationAndRetractionYearCategorical,AttentionCategorical
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,8ebce2f9ca553eb7e756616460143f7462607cf4ae97876ec0453e9da2a215aa,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,91656880.0,2012.0,701-800,2012.0,71924100.0,0.25,71924100.0,0.3333333333333333,male,2012.0,156144747.0,701-800,91656880.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,medicine,501-1000,0,10,8,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,e44d500a8c421ecf9f22b1a048f667939d2b7f093c2d91af177d068ff557ee8d,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,87780372.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.3333333333333333,male,2012.0,156144747.0,701-800,87780372.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,0,1,1,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,e44d500a8c421ecf9f22b1a048f667939d2b7f093c2d91af177d068ff557ee8d,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,87780372.0,2012.0,701-800,2012.0,71924100.0,0.25,71924100.0,0.3333333333333333,male,2012.0,156144747.0,701-800,87780372.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,medicine,501-1000,0,1,1,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,e44d500a8c421ecf9f22b1a048f667939d2b7f093c2d91af177d068ff557ee8d,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,87780372.0,2012.0,701-800,2012.0,15744967.0,0.25,15744967.0,0.3333333333333333,male,2012.0,156144747.0,701-800,87780372.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,other STEM fields,501-1000,0,1,1,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,951561ffd3b68c950622b8958d4eeb74a2afbb1d4d2e481cd1f83dad84272b16,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,110079840.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.3333333333333333,male,2012.0,156144747.0,701-800,110079840.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,2,0,10,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,951561ffd3b68c950622b8958d4eeb74a2afbb1d4d2e481cd1f83dad84272b16,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,110079840.0,2012.0,701-800,2012.0,185592680.0,0.25,185592680.0,0.3333333333333333,male,2012.0,156144747.0,701-800,110079840.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,chemistry,501-1000,2,0,10,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,951561ffd3b68c950622b8958d4eeb74a2afbb1d4d2e481cd1f83dad84272b16,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,110079840.0,2012.0,701-800,2012.0,71924100.0,0.25,71924100.0,0.3333333333333333,male,2012.0,156144747.0,701-800,110079840.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,medicine,501-1000,2,0,10,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,3f1bcc2a953d1528c589b279185a10a747b7bc3c08c15157885b67efd65fb26e,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,142617266.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.125,male,2012.0,156144747.0,701-800,142617266.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,0,0,9,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,3f1bcc2a953d1528c589b279185a10a747b7bc3c08c15157885b67efd65fb26e,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,142617266.0,2012.0,701-800,2012.0,15744967.0,0.25,15744967.0,0.125,male,2012.0,156144747.0,701-800,142617266.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,other STEM fields,501-1000,0,0,9,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,176dfbb241a9001e39cbfe725e37090d537d3f601d08fab5307424ac1c1a2258,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,130343225.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.25,male,2012.0,156144747.0,701-800,130343225.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,2,1,49,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,176dfbb241a9001e39cbfe725e37090d537d3f601d08fab5307424ac1c1a2258,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,130343225.0,2012.0,701-800,2012.0,185592680.0,0.25,185592680.0,0.25,male,2012.0,156144747.0,701-800,130343225.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,chemistry,501-1000,2,1,49,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,176dfbb241a9001e39cbfe725e37090d537d3f601d08fab5307424ac1c1a2258,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,130343225.0,2012.0,701-800,2012.0,71924100.0,0.25,71924100.0,0.25,male,2012.0,156144747.0,701-800,130343225.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,medicine,501-1000,2,1,49,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,2ab9f51e49d5d8cb8d8d5b5f118837a4945ce5223303d077aab2be1229787bb2,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,130343225.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.5,male,2012.0,156144747.0,701-800,130343225.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,0,1,5,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,2ab9f51e49d5d8cb8d8d5b5f118837a4945ce5223303d077aab2be1229787bb2,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,130343225.0,2012.0,701-800,2012.0,71924100.0,0.25,71924100.0,0.5,male,2012.0,156144747.0,701-800,130343225.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,medicine,501-1000,0,1,5,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,cced688d3d0998054963b075f5e89e9db5e932e8796a84cdaaaef3391162728b,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,187400657.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.25,male,2012.0,156144747.0,701-800,187400657.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,1,6,315,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,cced688d3d0998054963b075f5e89e9db5e932e8796a84cdaaaef3391162728b,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,187400657.0,2012.0,701-800,2012.0,185592680.0,0.25,185592680.0,0.25,male,2012.0,156144747.0,701-800,187400657.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,chemistry,501-1000,1,6,315,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,cced688d3d0998054963b075f5e89e9db5e932e8796a84cdaaaef3391162728b,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,187400657.0,2012.0,701-800,2012.0,71924100.0,0.25,71924100.0,0.25,male,2012.0,156144747.0,701-800,187400657.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,medicine,501-1000,1,6,315,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,2dc312483d4bf0c65ceb0c3d2f8e6e86f3c7d918bbcd91c397ca408a0b28bc9d,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,130343225.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.125,male,2012.0,156144747.0,701-800,130343225.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,0,2,170,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,2dc312483d4bf0c65ceb0c3d2f8e6e86f3c7d918bbcd91c397ca408a0b28bc9d,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,130343225.0,2012.0,701-800,2012.0,185592680.0,0.25,185592680.0,0.125,male,2012.0,156144747.0,701-800,130343225.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,chemistry,501-1000,0,2,170,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,387674342ec9e86e09373fabe0037f5bc7fc434fbe63c12c534539af994ee1eb,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,88830068.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.5,male,2012.0,156144747.0,701-800,88830068.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,2,0,277,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,387674342ec9e86e09373fabe0037f5bc7fc434fbe63c12c534539af994ee1eb,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,88830068.0,2012.0,701-800,2012.0,71924100.0,0.25,71924100.0,0.5,male,2012.0,156144747.0,701-800,88830068.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,medicine,501-1000,2,0,277,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,4565d7e0e01a2935391e1978220273a70ec7c5b25a67dedf7f1e44aa2d18b04e,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,108468826.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.25,male,2012.0,156144747.0,701-800,108468826.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,0,1,1,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,4565d7e0e01a2935391e1978220273a70ec7c5b25a67dedf7f1e44aa2d18b04e,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,108468826.0,2012.0,701-800,2012.0,185592680.0,0.25,185592680.0,0.25,male,2012.0,156144747.0,701-800,108468826.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,chemistry,501-1000,0,1,1,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,4565d7e0e01a2935391e1978220273a70ec7c5b25a67dedf7f1e44aa2d18b04e,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,108468826.0,2012.0,701-800,2012.0,71924100.0,0.25,71924100.0,0.25,male,2012.0,156144747.0,701-800,108468826.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,medicine,501-1000,0,1,1,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,4283915a4982242eaa7bfea74d4f5c6e804c0f02600c6a9fafe2fa87f2cfcefb,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,110166357.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.25,male,2012.0,156144747.0,701-800,110166357.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,1,462,1362,8,0.0058737151248164,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,4283915a4982242eaa7bfea74d4f5c6e804c0f02600c6a9fafe2fa87f2cfcefb,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,110166357.0,2012.0,701-800,2012.0,185592680.0,0.25,185592680.0,0.25,male,2012.0,156144747.0,701-800,110166357.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,chemistry,501-1000,1,462,1362,8,0.0058737151248164,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,4283915a4982242eaa7bfea74d4f5c6e804c0f02600c6a9fafe2fa87f2cfcefb,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,110166357.0,2012.0,701-800,2012.0,71924100.0,0.25,71924100.0,0.25,male,2012.0,156144747.0,701-800,110166357.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,medicine,501-1000,1,462,1362,8,0.0058737151248164,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,0d225a51096924202ebb8ebf19949a0a4b68c4a8ae868b6e7dea7e0a9919b959,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,88830068.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.5,male,2012.0,156144747.0,701-800,88830068.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,1,2,1,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,0d225a51096924202ebb8ebf19949a0a4b68c4a8ae868b6e7dea7e0a9919b959,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,88830068.0,2012.0,701-800,2012.0,185592680.0,0.25,185592680.0,0.5,male,2012.0,156144747.0,701-800,88830068.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,chemistry,501-1000,1,2,1,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,a83cb3355653938c5c6f4377ec3f1684524c9bc7a4029517897398f9acbd8bd2,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,110166357.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.25,male,2012.0,156144747.0,701-800,110166357.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,0,11,3,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,59f8ef400563bc1dc8c1c700fbf9c66c0e1546d4758df496dc9018ed948d0231,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,47519274.0,2012.0,701-800,2012.0,86803240.0,0.25,86803240.0,0.2,male,2012.0,156144747.0,701-800,47519274.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,biology,501-1000,2,9,57,0,0.0,2012.0,0.0,0.0,0-1 year,low
4dab96732c7c35a320f1848ad14c83913b2841e11dd13a572187f6e2ae36133b,59f8ef400563bc1dc8c1c700fbf9c66c0e1546d4758df496dc9018ed948d0231,9250b372745256e7a9e6af1abfc75550979775bb9d506dd8b9f40c3a74d93d94,2bcff057c2df79a25ac5f20cb2eacfd55de8695916f34fe90ac5c3c33bad9918,2012.0,156144747.0,701-800,2012.0,47519274.0,2012.0,701-800,2012.0,185592680.0,0.25,185592680.0,0.2,male,2012.0,156144747.0,701-800,47519274.0,2012.0,701-800,1.0,2012.0,2012.0,1.0,1.0,2012.0,2012.0,1.0,2.0,2012.0,2012.0,2.0,750.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,0.0,1,chemistry,501-1000,2,9,57,0,0.0,2012.0,0.0,0.0,0-1 year,low
