MAGAID,Record ID,MAGPID,RetractionYear,MAGRetractionYearAffID,MAGRetractionYearAffRank,MAGRetractionYearAffYear,MAGrootFID,MAGrootFIDMaxPercent,GenderizeGender,MAGFirstPubYear,MAGFirstAffID,MAGFirstAffiliationRank,MAGCumPapersAtRetraction,MAGCumPapersYearAtRetraction,MAGCumCitationsAtRetraction,MAGCumCitationsYearAtRetraction,MAGCumCollaboratorsAtRetraction,MAGCumCollaboratorsYearAtRetraction,MAGRetractionYearAffRankOrdinal,ReasonPropagatedMajorityOfMajority,DemiDecadeOfRetraction,MAGAIDFirstORLastAuthorFlag,RetractorMajority,AcademicAgeBeforeRetraction,AcademicAgeBin,MAGFieldName,MAGRetractionYearAffRankStratified,NumRetentionW5,NumNewCollaboratorsW5,NumOpenTriads,NumTriadsClosed,NC,OriginalPaperYear,AltmetricScoreAtRetraction,DifferencePublicationAndRetractionYear,DifferencePublicationAndRetractionYearCategorical,AttentionCategorical
bd73f96557ef68f043b6177d91084ce9ea984775153e88cb98de559bf5dd1577,da23899755fb79428ae1d78d6f37d0a00e2691de46e4f79f6b363a965d80417c,4b41c0d3d872dabab617dbfb41ab93c2357040d70884959ddaced6ae3fbc82e0,2015.0,157773358.0,101-150,2015.0,86803240.0,0.3684210526315789,male,2012.0,157773358.0,101-150,7.0,2015.0,13.0,2015.0,34.0,2015.0,125.0,plagiarism,2011-2015,MAGMiddleAuthor,other retractor,3.0,3-5,biology,101-500,3,13,32,0,0.0,2013.0,11.0,2.0,2-5 years,high
3862c17875913db8391bc77fd6b6a05c1f25b5ef20d3d811a790e546f8f2c454,e68e0f9680c4e0610bbba79612aede8beeabfad6c4922e429ed85510b8673969,91f8d27030620fcb5ad9d5c06e47b7115233d8e57482918a1e167ea5be7320f4,2008.0,111599522.0,601-700,2008.0,86803240.0,0.5,male,2007.0,111599522.0,601-700,3.0,2008.0,2.0,2008.0,7.0,2008.0,650.0,plagiarism,2006-2010,MAGMiddleAuthor,journal,1.0,1,biology,501-1000,5,2,5,0,0.0,2007.0,0.0,1.0,0-1 year,low
bebe64b820b6b51faebc4cb6c41d94034a65f6330e65c22424e3347da6eea264,eba789b112b5652b56bacd89111de30142d4fe6867b74352d006a466e6e91928,a0a4771a8135429b556c7056f6be6957f34ff1e277c069ef58ff84e88977f21c,2012.0,223822909.0,47,2012.0,86803240.0,0.3,female,2010.0,223822909.0,47,3.0,2012.0,11.0,2012.0,10.0,2012.0,47.0,other,2011-2015,MAGMiddleAuthor,journal,2.0,2,biology,1-100,5,2,1,0,0.0,2012.0,0.0,0.0,0-1 year,low
bebe64b820b6b51faebc4cb6c41d94034a65f6330e65c22424e3347da6eea264,eba789b112b5652b56bacd89111de30142d4fe6867b74352d006a466e6e91928,a0a4771a8135429b556c7056f6be6957f34ff1e277c069ef58ff84e88977f21c,2012.0,223822909.0,47,2012.0,71924100.0,0.3,female,2010.0,223822909.0,47,3.0,2012.0,11.0,2012.0,10.0,2012.0,47.0,other,2011-2015,MAGMiddleAuthor,journal,2.0,2,medicine,1-100,5,2,1,0,0.0,2012.0,0.0,0.0,0-1 year,low
241a21d765bc99e605f3cd2ce46de4c3af609970e44e8e6f91ff125f066bd6d0,3e432fad176a0b8f02ee4160dc1bf166d800be3275b38394afdbaeed02795dd2,dc4bbec18b8b7ef9df8ce2ee0651042ae0be96476f571115e9f542782ce14a81,2011.0,204465549.0,22,2010.0,86803240.0,0.5,male,2010.0,204465549.0,22,2.0,2010.0,1.0,2011.0,2.0,2010.0,22.0,mistake,2011-2015,MAGMiddleAuthor,other retractor,1.0,1,biology,1-100,2,3,129,0,0.0,2010.0,10.0,1.0,0-1 year,low
241a21d765bc99e605f3cd2ce46de4c3af609970e44e8e6f91ff125f066bd6d0,3e432fad176a0b8f02ee4160dc1bf166d800be3275b38394afdbaeed02795dd2,dc4bbec18b8b7ef9df8ce2ee0651042ae0be96476f571115e9f542782ce14a81,2011.0,204465549.0,22,2010.0,71924100.0,0.5,male,2010.0,204465549.0,22,2.0,2010.0,1.0,2011.0,2.0,2010.0,22.0,mistake,2011-2015,MAGMiddleAuthor,other retractor,1.0,1,medicine,1-100,2,3,129,0,0.0,2010.0,10.0,1.0,0-1 year,low
3c16089fdc86d946dcd8c15a777a34588fc17cb2689d9cbfe26b89cee741a460,bb4609557b8d28851460974e5b4b22eaf641887672ec620af249172938d9f1d6,72f3d282b8ea691f6027041c0e861e2915d3440e602ef28ec54c6d384c9e58fd,2004.0,139660479.0,151-200,2004.0,86803240.0,0.3181818181818182,male,2002.0,139660479.0,151-200,6.0,2004.0,2.0,2004.0,23.0,2004.0,175.0,plagiarism,2001-2005,MAGFirstOrLastAuthor,journal,2.0,2,biology,101-500,12,24,38,0,0.0,2004.0,0.0,0.0,0-1 year,low
3c16089fdc86d946dcd8c15a777a34588fc17cb2689d9cbfe26b89cee741a460,bb4609557b8d28851460974e5b4b22eaf641887672ec620af249172938d9f1d6,72f3d282b8ea691f6027041c0e861e2915d3440e602ef28ec54c6d384c9e58fd,2004.0,139660479.0,151-200,2004.0,71924100.0,0.3181818181818182,male,2002.0,139660479.0,151-200,6.0,2004.0,2.0,2004.0,23.0,2004.0,175.0,plagiarism,2001-2005,MAGFirstOrLastAuthor,journal,2.0,2,medicine,101-500,12,24,38,0,0.0,2004.0,0.0,0.0,0-1 year,low
50efa91a45940191b743abcafc576995dc5b057e3679cc2f96351bd116913e9c,a307088141d238d85b54b3c2577183836bdb3c4769440721c4e65ea66585aaf9,45039fbc26c7729a5f4586a46a3d42c02bcea76f048ffe9b2bb5585ce8f3eaed,2012.0,172780181.0,801-900,2012.0,86803240.0,0.358974358974359,male,2004.0,172780181.0,801-900,16.0,2012.0,81.0,2012.0,54.0,2012.0,850.0,plagiarism,2011-2015,MAGFirstOrLastAuthor,other retractor,8.0,>5,biology,501-1000,17,129,1363,2,0.0014673514306676,2012.0,1.25,0.0,0-1 year,low
f5b1a9accfeaefa9746d6bbad370c7fc0b2440d20f377d947e2ae89c6a27b84b,d57361abb4a811151d665a3456266b733132a99e60b4b64647f6cae34c9ab7f4,cc7f047b67dfd9028794c8cb3f2c15bef4c1210cb5dc1f244c7418be5b28a0fa,2014.0,183067930.0,82,2014.0,86803240.0,0.25,male,2012.0,183067930.0,82,5.0,2014.0,11.0,2014.0,16.0,2014.0,82.0,misconduct,2011-2015,MAGMiddleAuthor,other retractor,2.0,2,biology,1-100,6,25,4,0,0.0,2014.0,0.0,0.0,0-1 year,low
cb4ef9670e36d01ddfb142b1f6f9a5d01edabe3f000a1e0daa85fefe76be10a6,1bd10126624f66960aa2152b314cb20cf0b307df2f0582f67c849a410248e482,8177d21b1b4870a606511c9be25579f054b3d3773bbf262d6324bdcce64b22c3,2011.0,159176309.0,201-300,2009.0,86803240.0,0.3333333333333333,male,2009.0,159176309.0,201-300,1.0,2009.0,10.0,2011.0,5.0,2009.0,250.0,mistake,2011-2015,MAGMiddleAuthor,author,2.0,2,biology,101-500,1,6,1,0,0.0,2009.0,5.0,2.0,2-5 years,low
cb4ef9670e36d01ddfb142b1f6f9a5d01edabe3f000a1e0daa85fefe76be10a6,1bd10126624f66960aa2152b314cb20cf0b307df2f0582f67c849a410248e482,8177d21b1b4870a606511c9be25579f054b3d3773bbf262d6324bdcce64b22c3,2011.0,159176309.0,201-300,2009.0,185592680.0,0.3333333333333333,male,2009.0,159176309.0,201-300,1.0,2009.0,10.0,2011.0,5.0,2009.0,250.0,mistake,2011-2015,MAGMiddleAuthor,author,2.0,2,chemistry,101-500,1,6,1,0,0.0,2009.0,5.0,2.0,2-5 years,low
cb4ef9670e36d01ddfb142b1f6f9a5d01edabe3f000a1e0daa85fefe76be10a6,1bd10126624f66960aa2152b314cb20cf0b307df2f0582f67c849a410248e482,8177d21b1b4870a606511c9be25579f054b3d3773bbf262d6324bdcce64b22c3,2011.0,159176309.0,201-300,2009.0,71924100.0,0.3333333333333333,male,2009.0,159176309.0,201-300,1.0,2009.0,10.0,2011.0,5.0,2009.0,250.0,mistake,2011-2015,MAGMiddleAuthor,author,2.0,2,medicine,101-500,1,6,1,0,0.0,2009.0,5.0,2.0,2-5 years,low
d74a71a5c170bcea112c0093e9cb592186d4d4fe9ecd933ccac3945032c8d2ed,fdd056c03a024dd03d5ddb0f1e8014fc7131b4c518b17bf0af6c55d6b4d3d188,9d8d11b550e6d2df5c3f2e1049ca5a4dbc593f324e2cdcb26615ccb72c36144f,2000.0,135598925.0,201-300,2000.0,86803240.0,0.3333333333333333,female,2000.0,135598925.0,201-300,2.0,2000.0,1.0,2000.0,6.0,2000.0,250.0,plagiarism,1996-2000,MAGFirstOrLastAuthor,author,0.0,1,biology,101-500,4,12,235,0,0.0,2000.0,0.0,0.0,0-1 year,low
d74a71a5c170bcea112c0093e9cb592186d4d4fe9ecd933ccac3945032c8d2ed,fdd056c03a024dd03d5ddb0f1e8014fc7131b4c518b17bf0af6c55d6b4d3d188,9d8d11b550e6d2df5c3f2e1049ca5a4dbc593f324e2cdcb26615ccb72c36144f,2000.0,135598925.0,201-300,2000.0,185592680.0,0.3333333333333333,female,2000.0,135598925.0,201-300,2.0,2000.0,1.0,2000.0,6.0,2000.0,250.0,plagiarism,1996-2000,MAGFirstOrLastAuthor,author,0.0,1,chemistry,101-500,4,12,235,0,0.0,2000.0,0.0,0.0,0-1 year,low
d74a71a5c170bcea112c0093e9cb592186d4d4fe9ecd933ccac3945032c8d2ed,fdd056c03a024dd03d5ddb0f1e8014fc7131b4c518b17bf0af6c55d6b4d3d188,9d8d11b550e6d2df5c3f2e1049ca5a4dbc593f324e2cdcb26615ccb72c36144f,2000.0,135598925.0,201-300,2000.0,71924100.0,0.3333333333333333,female,2000.0,135598925.0,201-300,2.0,2000.0,1.0,2000.0,6.0,2000.0,250.0,plagiarism,1996-2000,MAGFirstOrLastAuthor,author,0.0,1,medicine,101-500,4,12,235,0,0.0,2000.0,0.0,0.0,0-1 year,low
a20bf7064b0112603b04eeae863c9f492370e54fffbe44d21e2bb285a8bdd539,a6de53d9541c3b7228cb1ed77b9ba208bde7be1fa8a0a032358d72f7864a3b6b,ad0bc8985d8fab827fd072ae49a01911419d85c82f285801f4907d56ccb94af0,2012.0,157773358.0,101-150,2012.0,86803240.0,0.3,male,2011.0,157773358.0,101-150,5.0,2012.0,1.0,2012.0,20.0,2012.0,125.0,mistake,2011-2015,MAGMiddleAuthor,author,1.0,1,biology,101-500,14,30,8,0,0.0,2011.0,0.0,1.0,0-1 year,low
ba16a8631cb3530a5832ee3678b454e45a1a5ff552856349aed5867ed3d02961,25ffbe36fccc838b010fb20e0050158cb6fdb044bd2615a6aa36728e476a3f5c,1c6b4c968bef73471251ef8ff9dde952b303cf3773af27bd992b035462adc4ac,2014.0,204823248.0,401-500,2014.0,86803240.0,0.34375,male,2004.0,204823248.0,401-500,33.0,2014.0,410.0,2014.0,65.0,2013.0,450.0,misconduct,2011-2015,MAGMiddleAuthor,journal,10.0,>5,biology,101-500,7,9,220,0,0.0,2014.0,0.0,0.0,0-1 year,low
98e9edccc890dc620a1d6b08b50a40ae95a0050ee9eaed98ac5280edcad1bec6,09d24d655f63006f3c3bce9f99a0b0a29e581e534586a9908a992dad78535836,85f84daad703fef12e9fb0a6e85e296952a1c93546c96658c2b8f684231a792b,2012.0,25254941.0,201-300,2012.0,86803240.0,0.3333333333333333,female,2010.0,25254941.0,201-300,3.0,2012.0,3.0,2012.0,6.0,2012.0,250.0,mistake,2011-2015,MAGFirstOrLastAuthor,other retractor,2.0,2,biology,101-500,1,5,53,1,0.0188679245283018,2012.0,0.0,0.0,0-1 year,low
98e9edccc890dc620a1d6b08b50a40ae95a0050ee9eaed98ac5280edcad1bec6,09d24d655f63006f3c3bce9f99a0b0a29e581e534586a9908a992dad78535836,85f84daad703fef12e9fb0a6e85e296952a1c93546c96658c2b8f684231a792b,2012.0,25254941.0,201-300,2012.0,127313418.0,0.3333333333333333,female,2010.0,25254941.0,201-300,3.0,2012.0,3.0,2012.0,6.0,2012.0,250.0,mistake,2011-2015,MAGFirstOrLastAuthor,other retractor,2.0,2,non-STEM fields,101-500,1,5,53,1,0.0188679245283018,2012.0,0.0,0.0,0-1 year,low
7c2b9782c1b071eb0054af8f2311d437fb6c0fa024f611f9f5f112f32b73d0dd,211000a88218fc79613869cc6b106875bf3101116643ba5141ecc9667a31cfeb,7800e2a19dbf0d4cf3bf2be3c838d3cde137031d64e53466d218d5c942eca366,2008.0,153648349.0,301-400,2008.0,86803240.0,0.3513513513513513,male,1983.0,153648349.0,301-400,80.0,2008.0,1262.0,2008.0,134.0,2007.0,350.0,mistake,2006-2010,MAGFirstOrLastAuthor,other retractor,25.0,>5,biology,101-500,9,12,137,0,0.0,2005.0,0.0,3.0,2-5 years,low
6f7ce85e75f9f204fb078356bd8e3a559682a67e7c3f8df61879c784d82f9ac9,5c377e0cf7fd2c66b6b18893c2e4ed1e1a85a396ad06566fce74f33ab0690c98,cbbf8e2d5fde8e6cff812e221ca95dee527f43e20c94bad7f97866b36dce861e,2013.0,146824383.0,801-900,2012.0,86803240.0,0.25,female,2012.0,146824383.0,801-900,4.0,2013.0,16.0,2013.0,32.0,2013.0,850.0,misconduct,2011-2015,MAGMiddleAuthor,author,1.0,1,biology,501-1000,24,39,205,17,0.0829268292682926,2012.0,20.0,1.0,0-1 year,high
6f7ce85e75f9f204fb078356bd8e3a559682a67e7c3f8df61879c784d82f9ac9,5c377e0cf7fd2c66b6b18893c2e4ed1e1a85a396ad06566fce74f33ab0690c98,cbbf8e2d5fde8e6cff812e221ca95dee527f43e20c94bad7f97866b36dce861e,2013.0,146824383.0,801-900,2012.0,185592680.0,0.25,female,2012.0,146824383.0,801-900,4.0,2013.0,16.0,2013.0,32.0,2013.0,850.0,misconduct,2011-2015,MAGMiddleAuthor,author,1.0,1,chemistry,501-1000,24,39,205,17,0.0829268292682926,2012.0,20.0,1.0,0-1 year,high
31afcb14254fc1ca6728fa542281e669cc418d0e7544326417a25ddc8f5eae6f,189cca5087c2a391fdb4175576033c828edccc59460bd4765e0c01d038b5758d,b3ec612d2e49037eb6a615006e86c5ab9d80577d683543d3f09d620b279be1f4,2015.0,172787465.0,801-900,2013.0,86803240.0,0.3,female,2011.0,172787465.0,801-900,10.0,2015.0,34.0,2015.0,27.0,2014.0,850.0,plagiarism,2011-2015,MAGMiddleAuthor,other retractor,4.0,3-5,biology,501-1000,10,20,24,1,0.0416666666666666,2013.0,12.5,2.0,2-5 years,high
4487581c3a00bd6dd37498bf00406fb91383e6fe23c488405894f9b38de97a66,8a40893b87137e2db1add5b6b722f7f5c8e1023d89d26192d210f622bb38c75d,25974bfe9e6aea54c724fd724ea1409d3848ab707a8a3d33f21d1eb7bea1f270,2008.0,139660479.0,151-200,2008.0,86803240.0,0.2941176470588235,male,2003.0,139660479.0,151-200,5.0,2008.0,17.0,2008.0,23.0,2008.0,175.0,misconduct,2006-2010,MAGMiddleAuthor,other retractor,5.0,3-5,biology,101-500,6,60,29,1,0.0344827586206896,2008.0,0.0,0.0,0-1 year,low
4487581c3a00bd6dd37498bf00406fb91383e6fe23c488405894f9b38de97a66,8a40893b87137e2db1add5b6b722f7f5c8e1023d89d26192d210f622bb38c75d,25974bfe9e6aea54c724fd724ea1409d3848ab707a8a3d33f21d1eb7bea1f270,2008.0,139660479.0,151-200,2008.0,185592680.0,0.2941176470588235,male,2003.0,139660479.0,151-200,5.0,2008.0,17.0,2008.0,23.0,2008.0,175.0,misconduct,2006-2010,MAGMiddleAuthor,other retractor,5.0,3-5,chemistry,101-500,6,60,29,1,0.0344827586206896,2008.0,0.0,0.0,0-1 year,low
97b55bf306de1769f3e5b8f521d9f11014b6e21e0a556303661560dcac8d10ff,6b3e12c2cc9310406d3548b26a8238f2228e2e3e8e47563df9c1f9ed856a91ce,025abf3533cefe007a2eb9d209231cc5b535df11ac0250c531782b151e05aaa5,2010.0,61623833.0,801-900,2010.0,86803240.0,0.2682926829268293,male,2006.0,61623833.0,801-900,11.0,2010.0,13.0,2010.0,34.0,2010.0,850.0,plagiarism,2006-2010,MAGFirstOrLastAuthor,journal,4.0,3-5,biology,501-1000,11,47,1,0,0.0,2007.0,0.0,3.0,2-5 years,low
d58633a4b4c2fd2e246f7c6c7e4d2a329ea6a3135a6806da17e1fb4e4e687654,6b3e12c2cc9310406d3548b26a8238f2228e2e3e8e47563df9c1f9ed856a91ce,025abf3533cefe007a2eb9d209231cc5b535df11ac0250c531782b151e05aaa5,2010.0,61623833.0,801-900,2010.0,86803240.0,0.3636363636363636,male,2007.0,61623833.0,801-900,3.0,2010.0,9.0,2010.0,12.0,2010.0,850.0,plagiarism,2006-2010,MAGFirstOrLastAuthor,journal,3.0,3-5,biology,501-1000,4,39,109,0,0.0,2007.0,0.0,3.0,2-5 years,low
42d5642ac660009ae2e1e28da49d19a7453d01b8aedd45f81b17772f9b6d0681,005c48fad74541f5c8020c8824392dcb9e8e28c78cfda3f548fe7a76427c477a,af34a7091f428dabc6c2ecd05839bc10670158346859fe0ff0120219fee25d7b,2012.0,47720641.0,101-150,2012.0,86803240.0,0.4,female,2012.0,47720641.0,101-150,2.0,2012.0,1.0,2012.0,20.0,2012.0,125.0,misconduct,2011-2015,MAGMiddleAuthor,journal,0.0,1,biology,101-500,5,17,8,0,0.0,2012.0,0.0,0.0,0-1 year,low
42d5642ac660009ae2e1e28da49d19a7453d01b8aedd45f81b17772f9b6d0681,005c48fad74541f5c8020c8824392dcb9e8e28c78cfda3f548fe7a76427c477a,af34a7091f428dabc6c2ecd05839bc10670158346859fe0ff0120219fee25d7b,2012.0,47720641.0,101-150,2012.0,185592680.0,0.4,female,2012.0,47720641.0,101-150,2.0,2012.0,1.0,2012.0,20.0,2012.0,125.0,misconduct,2011-2015,MAGMiddleAuthor,journal,0.0,1,chemistry,101-500,5,17,8,0,0.0,2012.0,0.0,0.0,0-1 year,low
351238ebfb8caa210ab4d4f35eb7008c4675911e300ac24bdbaf8c1dd97199ff,5ed4049025405980648ed4d55701e4551b80652f8f439632d003dcf03a209fb1,c56e14e276fa5b1187ee9ff7c089e7c6d7fc1644f2b8c5bb0b81df9695d9386b,2010.0,35928602.0,301-400,2010.0,86803240.0,0.25,female,2009.0,35928602.0,301-400,8.0,2010.0,1.0,2010.0,14.0,2010.0,350.0,mistake,2006-2010,MAGMiddleAuthor,other retractor,1.0,1,biology,101-500,2,1,24,1,0.0416666666666666,2010.0,0.0,0.0,0-1 year,low
07a01685e158f94cde7203892db67fe7199d55e5b38ece1eb8e0b8e7c8d75105,db7ba3bbabe730029c1ea12a59e63945f39fa6570d20beec1b99e46372853726,7c320db33a209e7fe4ed51f21522c0fe51742c1e6c7b6b48b16d1ed7175b5213,2006.0,111277659.0,601-700,2005.0,86803240.0,0.25,male,2005.0,111277659.0,601-700,2.0,2006.0,2.0,2006.0,5.0,2006.0,650.0,other,2006-2010,MAGFirstOrLastAuthor,other retractor,1.0,1,biology,501-1000,1,58,18,0,0.0,2005.0,0.0,1.0,0-1 year,low
07a01685e158f94cde7203892db67fe7199d55e5b38ece1eb8e0b8e7c8d75105,db7ba3bbabe730029c1ea12a59e63945f39fa6570d20beec1b99e46372853726,7c320db33a209e7fe4ed51f21522c0fe51742c1e6c7b6b48b16d1ed7175b5213,2006.0,111277659.0,601-700,2005.0,185592680.0,0.25,male,2005.0,111277659.0,601-700,2.0,2006.0,2.0,2006.0,5.0,2006.0,650.0,other,2006-2010,MAGFirstOrLastAuthor,other retractor,1.0,1,chemistry,501-1000,1,58,18,0,0.0,2005.0,0.0,1.0,0-1 year,low
07a01685e158f94cde7203892db67fe7199d55e5b38ece1eb8e0b8e7c8d75105,db7ba3bbabe730029c1ea12a59e63945f39fa6570d20beec1b99e46372853726,7c320db33a209e7fe4ed51f21522c0fe51742c1e6c7b6b48b16d1ed7175b5213,2006.0,111277659.0,601-700,2005.0,71924100.0,0.25,male,2005.0,111277659.0,601-700,2.0,2006.0,2.0,2006.0,5.0,2006.0,650.0,other,2006-2010,MAGFirstOrLastAuthor,other retractor,1.0,1,medicine,501-1000,1,58,18,0,0.0,2005.0,0.0,1.0,0-1 year,low
b796eb238f208860cf05a2e617c4257f3ee9a5c9406b66583b105f94c10175f8,a05b0d742245d06debd27d1d4213653886e8a8a246ee9ec3792ccb5f0812926e,73805e8349254f87fc548867f6a14434932e4e2fab57ba32432e31cee7ef41b1,2010.0,87111246.0,701-800,2010.0,86803240.0,0.25,female,2007.0,87111246.0,701-800,3.0,2010.0,2.0,2009.0,11.0,2010.0,750.0,other,2006-2010,MAGMiddleAuthor,journal,3.0,3-5,biology,501-1000,6,4,51,2,0.0392156862745098,2010.0,0.0,0.0,0-1 year,low
b796eb238f208860cf05a2e617c4257f3ee9a5c9406b66583b105f94c10175f8,a05b0d742245d06debd27d1d4213653886e8a8a246ee9ec3792ccb5f0812926e,73805e8349254f87fc548867f6a14434932e4e2fab57ba32432e31cee7ef41b1,2010.0,87111246.0,701-800,2010.0,71924100.0,0.25,female,2007.0,87111246.0,701-800,3.0,2010.0,2.0,2009.0,11.0,2010.0,750.0,other,2006-2010,MAGMiddleAuthor,journal,3.0,3-5,medicine,501-1000,6,4,51,2,0.0392156862745098,2010.0,0.0,0.0,0-1 year,low
488bad1eabda2813253fee8a0e1b48c8af12aabe0afc4f6c8ed5822cf66f7a2b,9f251a8a94f6127af27baf584e1e3ae9d2e0613b297f2c2b84b148c5bc154f0e,8342232c28067dfdeebdd75c6179877b999a46e5a007eb26e0de364a6ac8933d,1995.0,47251452.0,401-500,1995.0,86803240.0,0.3620689655172414,male,1980.0,47251452.0,401-500,44.0,1995.0,341.0,1995.0,91.0,1995.0,450.0,misconduct,1990-1995,MAGFirstOrLastAuthor,other retractor,15.0,>5,biology,101-500,1,128,19,1,0.0526315789473684,1995.0,0.0,0.0,0-1 year,low
20dd20a9f6cbf4fd485afc4cbcf8c91578373f471d1badc947cd13be27063034,9f5a117f2775393cce7ce34d87367ef59350ea36379d8752479a3fded4dfb842,9f2474a51e0f0000508eed1c12cc5bc431f3803ec34b032f45822c272944fb90,2015.0,33213144.0,95,2015.0,86803240.0,0.25,female,2012.0,33213144.0,95,7.0,2015.0,23.0,2015.0,27.0,2015.0,95.0,other,2011-2015,MAGFirstOrLastAuthor,other retractor,3.0,3-5,biology,1-100,6,22,122,5,0.040983606557377,2015.0,16.0,0.0,0-1 year,high
20dd20a9f6cbf4fd485afc4cbcf8c91578373f471d1badc947cd13be27063034,9f5a117f2775393cce7ce34d87367ef59350ea36379d8752479a3fded4dfb842,9f2474a51e0f0000508eed1c12cc5bc431f3803ec34b032f45822c272944fb90,2015.0,33213144.0,95,2015.0,185592680.0,0.25,female,2012.0,33213144.0,95,7.0,2015.0,23.0,2015.0,27.0,2015.0,95.0,other,2011-2015,MAGFirstOrLastAuthor,other retractor,3.0,3-5,chemistry,1-100,6,22,122,5,0.040983606557377,2015.0,16.0,0.0,0-1 year,high
8ea3634fec220cce55be8620f602ba7efd91ac94e0eaf98f6e0aa5772aeb8120,78a30e69ce855bd0759d81220daa63131af3c303c052651f8435c578a84d0848,eb15b9c0d548c7eff9f670eb3477f266ce2983daab5fa1ee897dbcb114a179dd,2010.0,89652312.0,501-600,2010.0,86803240.0,0.25,male,2009.0,89652312.0,501-600,2.0,2010.0,10.0,2010.0,6.0,2009.0,550.0,other,2006-2010,MAGMiddleAuthor,other retractor,1.0,1,biology,501-1000,2,5,37,0,0.0,2009.0,0.0,1.0,0-1 year,low
8ea3634fec220cce55be8620f602ba7efd91ac94e0eaf98f6e0aa5772aeb8120,78a30e69ce855bd0759d81220daa63131af3c303c052651f8435c578a84d0848,eb15b9c0d548c7eff9f670eb3477f266ce2983daab5fa1ee897dbcb114a179dd,2010.0,89652312.0,501-600,2010.0,71924100.0,0.25,male,2009.0,89652312.0,501-600,2.0,2010.0,10.0,2010.0,6.0,2009.0,550.0,other,2006-2010,MAGMiddleAuthor,other retractor,1.0,1,medicine,501-1000,2,5,37,0,0.0,2009.0,0.0,1.0,0-1 year,low
ee70a87f36581b700b6f1cb11cfd39346a0f7d846ecf25f33d27744daad634ba,e90ecd2ce00812ba0cd85710db2856f83ba28f037562eb604a274a6e17368d6d,1db8171a74c0757f56701a18bb201cadcb73a15add2340ea5f39627b669b05d1,2007.0,177933477.0,601-700,2006.0,86803240.0,0.3333333333333333,female,2006.0,177933477.0,601-700,1.0,2006.0,1.0,2005.0,5.0,2006.0,650.0,plagiarism,2006-2010,MAGMiddleAuthor,journal,1.0,1,biology,501-1000,0,7,1,0,0.0,2006.0,0.0,1.0,0-1 year,low
ee70a87f36581b700b6f1cb11cfd39346a0f7d846ecf25f33d27744daad634ba,e90ecd2ce00812ba0cd85710db2856f83ba28f037562eb604a274a6e17368d6d,1db8171a74c0757f56701a18bb201cadcb73a15add2340ea5f39627b669b05d1,2007.0,177933477.0,601-700,2006.0,185592680.0,0.3333333333333333,female,2006.0,177933477.0,601-700,1.0,2006.0,1.0,2005.0,5.0,2006.0,650.0,plagiarism,2006-2010,MAGMiddleAuthor,journal,1.0,1,chemistry,501-1000,0,7,1,0,0.0,2006.0,0.0,1.0,0-1 year,low
ee70a87f36581b700b6f1cb11cfd39346a0f7d846ecf25f33d27744daad634ba,e90ecd2ce00812ba0cd85710db2856f83ba28f037562eb604a274a6e17368d6d,1db8171a74c0757f56701a18bb201cadcb73a15add2340ea5f39627b669b05d1,2007.0,177933477.0,601-700,2006.0,71924100.0,0.3333333333333333,female,2006.0,177933477.0,601-700,1.0,2006.0,1.0,2005.0,5.0,2006.0,650.0,plagiarism,2006-2010,MAGMiddleAuthor,journal,1.0,1,medicine,501-1000,0,7,1,0,0.0,2006.0,0.0,1.0,0-1 year,low
16f28bc3ac9448c3474596c08d38cc6ad8edd31adf4f0aea6a6ba2e08331b7f2,86dd0258481c9b320d6e33e18d2dcd00a7dd157b7b73444d1fbdacbe78229b78,2a174cb36828cb6f3594734f922c47b82a5c34931acc2f5f8b69c2cacfcf7b38,2013.0,138689650.0,201-300,2013.0,86803240.0,0.3333333333333333,male,2009.0,138689650.0,201-300,4.0,2013.0,16.0,2013.0,18.0,2013.0,250.0,misconduct,2011-2015,MAGMiddleAuthor,journal,4.0,3-5,biology,101-500,9,12,514,0,0.0,2013.0,10.5,0.0,0-1 year,high
16f28bc3ac9448c3474596c08d38cc6ad8edd31adf4f0aea6a6ba2e08331b7f2,86dd0258481c9b320d6e33e18d2dcd00a7dd157b7b73444d1fbdacbe78229b78,2a174cb36828cb6f3594734f922c47b82a5c34931acc2f5f8b69c2cacfcf7b38,2013.0,138689650.0,201-300,2013.0,185592680.0,0.3333333333333333,male,2009.0,138689650.0,201-300,4.0,2013.0,16.0,2013.0,18.0,2013.0,250.0,misconduct,2011-2015,MAGMiddleAuthor,journal,4.0,3-5,chemistry,101-500,9,12,514,0,0.0,2013.0,10.5,0.0,0-1 year,high
99e4f236f03ec1ff45d5f2f4f9926d02ed5c62c32777c6aad318b6b406b142c7,7f87620aecdf9e3a5f6fa3041a3c13db9321dee3b50d97928e08c7d0d9c61ce6,2122392b4605aaa6801673644ae1d4fdcb8c6358d61e6f3d48c76525815d4ff0,2006.0,139264467.0,101-150,2006.0,86803240.0,0.5135135135135135,female,1997.0,139264467.0,101-150,20.0,2006.0,215.0,2006.0,82.0,2006.0,125.0,misconduct,2006-2010,MAGMiddleAuthor,other retractor,9.0,>5,biology,101-500,12,18,343,0,0.0,2005.0,18.0,1.0,0-1 year,high
