MAGAID,Record ID,MAGPID,RetractionYear,MAGRetractionYearAffID,MAGRetractionYearAffRank,MAGRetractionYearAffYear,MAGrootFID,MAGrootFIDMaxPercent,GenderizeGender,MAGFirstPubYear,MAGFirstAffID,MAGFirstAffiliationRank,MAGCumPapersAtRetraction,MAGCumPapersYearAtRetraction,MAGCumCitationsAtRetraction,MAGCumCitationsYearAtRetraction,MAGCumCollaboratorsAtRetraction,MAGCumCollaboratorsYearAtRetraction,MAGRetractionYearAffRankOrdinal,ReasonPropagatedMajorityOfMajority,DemiDecadeOfRetraction,MAGAIDFirstORLastAuthorFlag,RetractorMajority,AcademicAgeBeforeRetraction,AcademicAgeBin,MAGFieldName,MAGRetractionYearAffRankStratified,NumRetentionW5,NumNewCollaboratorsW5,NumOpenTriads,NumTriadsClosed,NC,OriginalPaperYear,AltmetricScoreAtRetraction,DifferencePublicationAndRetractionYear,DifferencePublicationAndRetractionYearCategorical,AttentionCategorical
2ac11135f713759f95cef0662cc62fc70a10025b68a6dbb48ddd4f686a83b2a2,fca5da493f189b4f103dc3eb45618f36880ec6789b14fa0b4fed54d6b43aa1e8,50bf9e77a87821cd0507f80a7486f171b6912759cc055fd32a62fa7f4cd5670e,2010.0,138689650.0,201-300,2010.0,86803240.0,0.25,female,2010.0,138689650.0,201-300,2.0,2010.0,2.0,2010.0,10.0,2010.0,250.0,other,2006-2010,MAGMiddleAuthor,author,0.0,1,biology,101-500,7,41,288,6,0.0208333333333333,2010.0,0.0,0.0,0-1 year,low
2ac11135f713759f95cef0662cc62fc70a10025b68a6dbb48ddd4f686a83b2a2,fca5da493f189b4f103dc3eb45618f36880ec6789b14fa0b4fed54d6b43aa1e8,50bf9e77a87821cd0507f80a7486f171b6912759cc055fd32a62fa7f4cd5670e,2010.0,138689650.0,201-300,2010.0,185592680.0,0.25,female,2010.0,138689650.0,201-300,2.0,2010.0,2.0,2010.0,10.0,2010.0,250.0,other,2006-2010,MAGMiddleAuthor,author,0.0,1,chemistry,101-500,7,41,288,6,0.0208333333333333,2010.0,0.0,0.0,0-1 year,low
2ac11135f713759f95cef0662cc62fc70a10025b68a6dbb48ddd4f686a83b2a2,fca5da493f189b4f103dc3eb45618f36880ec6789b14fa0b4fed54d6b43aa1e8,50bf9e77a87821cd0507f80a7486f171b6912759cc055fd32a62fa7f4cd5670e,2010.0,138689650.0,201-300,2010.0,71924100.0,0.25,female,2010.0,138689650.0,201-300,2.0,2010.0,2.0,2010.0,10.0,2010.0,250.0,other,2006-2010,MAGMiddleAuthor,author,0.0,1,medicine,101-500,7,41,288,6,0.0208333333333333,2010.0,0.0,0.0,0-1 year,low
32b8715de6acdaddc527c2b9ca60d4ddf3b001b8eb782b96c157450283961c3c,e7883461c2ffe11550180b022b44137734f9da08e91514d30f73c87a0a732200,d055fef50c06664224c7cf5133d84f340554aed16d24578e605d396772e26af6,1995.0,241749.0,3,1995.0,86803240.0,0.3125,male,1967.0,241749.0,3,71.0,1995.0,1061.0,1995.0,133.0,1995.0,3.0,mistake,1990-1995,MAGFirstOrLastAuthor,author,28.0,>5,biology,1-100,23,60,41,0,0.0,1992.0,0.0,3.0,2-5 years,low
5a0c71bcf5ddd183dae19805964a7f4e9ad4eb9e1cfd53f9b298f446516e9a57,5793c2483f84401084a1a6be5e437f852c74e8bd53d8fdf941c4abbcfb2fc569,889c75532722bbf0ff0f561c6b04d36a576e7c36102db3fad9f0b7cb360dcc74,2012.0,74801974.0,25,2012.0,86803240.0,0.3134328358208955,male,2005.0,74801974.0,25,41.0,2012.0,433.0,2012.0,176.0,2012.0,25.0,misconduct,2011-2015,MAGMiddleAuthor,other retractor,7.0,>5,biology,1-100,64,97,31,1,0.032258064516129,2010.0,9.5,2.0,2-5 years,low
233b993f0cff6ede3433acc76b5e79566db6c5419b195392dd5ca1461fbb0caf,2a94ae6a3ec1c14eff2e7d6047f18c3ef6338d22512b1c58b04e6e635d84ca59,56d3b433c9511d13d22e0c692ab23b7c4520ca7871b5a86d6c83070867ad7ff1,2010.0,197869895.0,801-900,2010.0,86803240.0,0.4,male,2006.0,197869895.0,801-900,11.0,2010.0,14.0,2010.0,35.0,2010.0,850.0,plagiarism,2006-2010,MAGFirstOrLastAuthor,other retractor,4.0,3-5,biology,501-1000,19,87,300,1,0.0033333333333333,2007.0,0.0,3.0,2-5 years,low
bd0f09e179a4ed8aa40492810cd4d7eef9607a83ef73419929537e2ced1e8c96,9d01fc0944f2bfc73d811731afc9b0bf633d26502a93db749202a601ab631123,2e75c54a5aa1206ccca94d37282031914c195aa4665190f37e6c284566e73310,2014.0,201324441.0,501-600,2014.0,86803240.0,0.3238636363636363,female,1996.0,201324441.0,501-600,76.0,2014.0,681.0,2014.0,233.0,2014.0,550.0,misconduct,2011-2015,MAGFirstOrLastAuthor,other retractor,18.0,>5,biology,501-1000,23,64,8,0,0.0,2008.0,2.0,6.0,6 or more years,low
0010a90bf34c11704373ccb619f098ff18340ba31aff61f5f3ec938d777e93ab,f6e298c8fcc8d3dcd1030f84a2e7484a7516df549f9f9a37a6f0efcfeb4eaaf5,ac157353192e7e77e3a2ea5c6117901957e1f6fa0abbdddb88bc8376c985a15f,2012.0,142263535.0,101-150,2012.0,86803240.0,0.4328358208955223,male,2003.0,153648349.0,301-400,29.0,2012.0,816.0,2012.0,73.0,2012.0,125.0,other,2011-2015,MAGMiddleAuthor,author,9.0,>5,biology,101-500,10,27,227,0,0.0,2011.0,5.0,1.0,0-1 year,low
4f6f7f9fc62c0eecd9f313408f6bd26755747c5f41934871df677d6b6ca18736,6a90948f1eca72732f1339db19497708aba349f2ad08fc8c19990bc1e363d14d,6fa5c6619d3c396cf7ccbe2a90f8a2a26ecc670899203154d9a24f26b56826b1,2012.0,136199984.0,1,2012.0,86803240.0,0.4074074074074074,male,2006.0,136199984.0,1,11.0,2012.0,250.0,2012.0,47.0,2012.0,1.0,other,2011-2015,MAGFirstOrLastAuthor,other retractor,6.0,>5,biology,1-100,12,80,119,0,0.0,2011.0,10.0,1.0,0-1 year,low
a14aa4c0663af5dcfb1a6991f4c4189dea2e2f559395e12337f32f1d29c20101,09ccf78b0de932c5fc3c1c16a63874853deeb8f31b1bbdd20e95dc592b6fbf4c,882847cf47d16d37aaa8a3bbb6349608cb915cd79e1061b26fab8a2e6853775b,2015.0,180670191.0,20,2015.0,86803240.0,0.4285714285714285,male,2005.0,180670191.0,20,25.0,2015.0,434.0,2015.0,113.0,2015.0,20.0,plagiarism,2011-2015,MAGMiddleAuthor,other retractor,10.0,>5,biology,1-100,20,54,349,0,0.0,2008.0,0.0,7.0,6 or more years,low
f492b68d39181f0c9d09052ae7ae756a8f7f3bc97fd68d1210135da2ad875756,b531a5c91953d11590811dd6d7daafbd702a2b8363306ad5da43f0b33cabf208,3491b9a324ffc86d309d5dd4935675678b989eae3bfbdef50df2a12ba394085b,2013.0,76198965.0,301-400,2013.0,86803240.0,0.3049645390070922,male,1990.0,76198965.0,301-400,109.0,2013.0,1089.0,2013.0,290.0,2013.0,350.0,misconduct,2011-2015,MAGMiddleAuthor,other retractor,23.0,>5,biology,101-500,21,40,48,0,0.0,2010.0,0.0,3.0,2-5 years,low
45f5b8da395b23169569f7561a9d6668e66b44e171e778f55a07cd4fdf693425,c6129067ef08ccd639be87a29b2b00f9a8df569cf94b490a4afb379a51cf7f00,3ba8e6cc55334a916668de9d5b0916754a762fc1575bfc34e73e6f3a4ae70c78,1992.0,165951966.0,301-400,1992.0,86803240.0,0.25,female,1991.0,165951966.0,301-400,5.0,1992.0,9.0,1992.0,9.0,1992.0,350.0,mistake,1990-1995,MAGMiddleAuthor,author,1.0,1,biology,101-500,0,29,77,0,0.0,1991.0,0.0,1.0,0-1 year,low
45f5b8da395b23169569f7561a9d6668e66b44e171e778f55a07cd4fdf693425,c6129067ef08ccd639be87a29b2b00f9a8df569cf94b490a4afb379a51cf7f00,3ba8e6cc55334a916668de9d5b0916754a762fc1575bfc34e73e6f3a4ae70c78,1992.0,165951966.0,301-400,1992.0,185592680.0,0.25,female,1991.0,165951966.0,301-400,5.0,1992.0,9.0,1992.0,9.0,1992.0,350.0,mistake,1990-1995,MAGMiddleAuthor,author,1.0,1,chemistry,101-500,0,29,77,0,0.0,1991.0,0.0,1.0,0-1 year,low
45f5b8da395b23169569f7561a9d6668e66b44e171e778f55a07cd4fdf693425,c6129067ef08ccd639be87a29b2b00f9a8df569cf94b490a4afb379a51cf7f00,3ba8e6cc55334a916668de9d5b0916754a762fc1575bfc34e73e6f3a4ae70c78,1992.0,165951966.0,301-400,1992.0,71924100.0,0.25,female,1991.0,165951966.0,301-400,5.0,1992.0,9.0,1992.0,9.0,1992.0,350.0,mistake,1990-1995,MAGMiddleAuthor,author,1.0,1,medicine,101-500,0,29,77,0,0.0,1991.0,0.0,1.0,0-1 year,low
c03969ec5d8423d92f04342543773011cb615a00c1e7a9132494ed609d3a341d,0e4b6679497c8bc19071bcfc4a6b60249339afa511d4fa527ca190eea49593f7,87e138d4d4e63c07e5b34627d6414141b774a741636ccd0f20c298954740f8a9,2009.0,193775966.0,201-300,2009.0,86803240.0,0.3235294117647059,male,2005.0,193775966.0,201-300,12.0,2009.0,36.0,2009.0,45.0,2009.0,250.0,misconduct,2006-2010,MAGMiddleAuthor,other retractor,4.0,3-5,biology,101-500,12,30,45,0,0.0,2008.0,0.0,1.0,0-1 year,low
38f772bf43ca07a26dd08dcc339fd9262ca384db601475ef29ec94aa3d7fce2c,263cd1ffb2b85d2379000a5231df05dba5fe4fc8997561f37d1f9554f44dc76a,89099025999459cf9f39c439b09db94ffb73865f1a9b1b2ea2299e716bc2a85e,2008.0,98285908.0,151-200,2006.0,86803240.0,0.2857142857142857,male,2006.0,98285908.0,151-200,2.0,2008.0,10.0,2007.0,7.0,2008.0,175.0,other,2006-2010,MAGMiddleAuthor,author,2.0,2,biology,101-500,0,12,957,5,0.0052246603970741,2006.0,0.0,2.0,2-5 years,low
38f772bf43ca07a26dd08dcc339fd9262ca384db601475ef29ec94aa3d7fce2c,263cd1ffb2b85d2379000a5231df05dba5fe4fc8997561f37d1f9554f44dc76a,89099025999459cf9f39c439b09db94ffb73865f1a9b1b2ea2299e716bc2a85e,2008.0,98285908.0,151-200,2006.0,185592680.0,0.2857142857142857,male,2006.0,98285908.0,151-200,2.0,2008.0,10.0,2007.0,7.0,2008.0,175.0,other,2006-2010,MAGMiddleAuthor,author,2.0,2,chemistry,101-500,0,12,957,5,0.0052246603970741,2006.0,0.0,2.0,2-5 years,low
38f772bf43ca07a26dd08dcc339fd9262ca384db601475ef29ec94aa3d7fce2c,263cd1ffb2b85d2379000a5231df05dba5fe4fc8997561f37d1f9554f44dc76a,89099025999459cf9f39c439b09db94ffb73865f1a9b1b2ea2299e716bc2a85e,2008.0,98285908.0,151-200,2006.0,71924100.0,0.2857142857142857,male,2006.0,98285908.0,151-200,2.0,2008.0,10.0,2007.0,7.0,2008.0,175.0,other,2006-2010,MAGMiddleAuthor,author,2.0,2,medicine,101-500,0,12,957,5,0.0052246603970741,2006.0,0.0,2.0,2-5 years,low
123330508c50ec1aab94dba90127bd2c30bbde315015b1ccc906c917514fec62,f6e298c8fcc8d3dcd1030f84a2e7484a7516df549f9f9a37a6f0efcfeb4eaaf5,ac157353192e7e77e3a2ea5c6117901957e1f6fa0abbdddb88bc8376c985a15f,2012.0,153648349.0,301-400,2012.0,86803240.0,0.375,female,2010.0,153648349.0,301-400,3.0,2012.0,5.0,2012.0,12.0,2012.0,350.0,other,2011-2015,MAGMiddleAuthor,author,2.0,2,biology,101-500,8,30,38,4,0.1052631578947368,2011.0,5.0,1.0,0-1 year,low
72427a104b9135c5fca95754af2f16112fb34c9d8450666b89703901f09e8fca,827300b27f60d9c180aa562ac1c1ee8b77671f0863938f7c21424bbb92e504b0,56e24b2357129f64c1ebe5137801600d5e6463baf35837b1d78fd6470a9c0509,2011.0,69552723.0,401-500,2011.0,86803240.0,0.3333333333333333,female,1998.0,69552723.0,401-500,5.0,2011.0,30.0,2011.0,11.0,2011.0,450.0,other,2011-2015,MAGMiddleAuthor,author,13.0,>5,biology,101-500,1,13,5,0,0.0,2010.0,0.0,1.0,0-1 year,low
ca9bdc1678cb0ddbd56831f2f447fc1df6f36fd622a21eb69bae7551fd7cd5d1,6a4dfc937b5cbd7acc239ad4b5f29cdd9b7117d7fb62a9e3a7d9f38358ca5d16,ebd82f3d45ff3425b20772aa5d3d32c31739d50f1b7303e725d2dc9177ce36ad,1992.0,74801974.0,25,1992.0,86803240.0,0.2690355329949238,male,1974.0,74801974.0,25,50.0,1992.0,618.0,1992.0,93.0,1992.0,25.0,mistake,1990-1995,MAGFirstOrLastAuthor,author,18.0,>5,biology,1-100,29,139,17,0,0.0,1991.0,0.0,1.0,0-1 year,low
2859b9c154254ea243e652e7e645335f25e02e2699a0605852ada3b295e441c1,4bbe1a9356ccf7220b97b5e4070af8ad4808d75a5717d2451612884851e51776,b4f68a54e00c29886305409371d9bcf23c58902374f8440f2208648e8856ea02,2010.0,17974374.0,101-150,2010.0,86803240.0,0.4074074074074074,male,1998.0,17974374.0,101-150,34.0,2010.0,166.0,2010.0,102.0,2010.0,125.0,plagiarism,2006-2010,MAGMiddleAuthor,journal,12.0,>5,biology,101-500,24,46,111,2,0.018018018018018,2008.0,5.0,2.0,2-5 years,low
c03c2caf1f91da59661fc87e8c761b840d50dd1c2d55db6f3305748b69239bad,ab95a0e4098c8e007d7b12c974956ec0c086a175409f1513a9adcdacf9ed989c,f8060cd92f85ea741f4bad4457bb4119bef40bdffa62e70eeeca68a8522c487e,2015.0,84524832.0,701-800,2015.0,86803240.0,0.3017241379310345,female,2003.0,150540706.0,701-800,33.0,2015.0,400.0,2015.0,40.0,2015.0,750.0,other,2011-2015,MAGFirstOrLastAuthor,other retractor,12.0,>5,biology,501-1000,6,48,42,1,0.0238095238095238,2015.0,0.0,0.0,0-1 year,low
a91f11f244524e7ee8acd6f32c8f67d3485cd8e440aa8ee6b9a896a0495980b6,85e8635769ae8b130b143c7bc778f9a61a430735d95a9beb048dc7729342a4db,a0c399d7afe4c9220926dd205c90b06de117303f0d0f6753c61cb118e2864507,2014.0,223532165.0,101-150,2014.0,86803240.0,0.3563218390804598,male,2001.0,204250578.0,80,27.0,2014.0,432.0,2014.0,76.0,2014.0,125.0,mistake,2011-2015,MAGFirstOrLastAuthor,author,13.0,>5,biology,101-500,23,111,81,0,0.0,2009.0,9.75,5.0,2-5 years,low
ae0313e59dd223cb1bfdb5a3496545ae4c3d7aaff4fc786ef50a59ed6d6bc391,a9d5e62a16bf3561df66665a8a7f4cf200431be7962a3425100e7cc13336cf8d,3f8273ef5f5d07023d18c286dd538fc7e5a123cd18aa0535399315a6c8dc3431,2003.0,154425047.0,101-150,2003.0,86803240.0,0.3478260869565217,male,1998.0,154425047.0,101-150,8.0,2003.0,134.0,2003.0,16.0,2003.0,125.0,mistake,2001-2005,MAGMiddleAuthor,other retractor,5.0,3-5,biology,101-500,6,33,14,0,0.0,2002.0,0.0,1.0,0-1 year,low
4d16c3744761a505338858a719ba15d44337838aabeed72716fa1cdb7154ad41,07bd5f488864b95b1ed6ee5a67d6b168293a9ed325165738ffe3dfa8d0dca8ef,323d735fd26db345b7db9ed5f57b63d68dafcd6d19ccfccd1e9c9a10a4cf0811,2014.0,28166907.0,38,2014.0,86803240.0,0.2711864406779661,female,2006.0,28166907.0,38,21.0,2014.0,124.0,2014.0,84.0,2014.0,38.0,mistake,2011-2015,MAGMiddleAuthor,other retractor,8.0,>5,biology,1-100,18,70,46,0,0.0,2013.0,13.25,1.0,0-1 year,high
f9923f18dcb820d6d5ddc3f9a613d758d4f0d2ca5f68d890ebf49fa81a38bf98,85e3d2e6592a4f74d813ffe9f0a4c80f086a5185b5f6322fdc1a7ed64a97c9ef,384e4c3be42840be09d9b288e100c5bf6a082760ad5406e816a5fe535a2b98a4,2015.0,31746571.0,94,2015.0,86803240.0,0.4,male,2005.0,31746571.0,94,31.0,2015.0,291.0,2015.0,51.0,2015.0,94.0,mistake,2011-2015,MAGMiddleAuthor,other retractor,10.0,>5,biology,1-100,11,95,4,1,0.25,2014.0,1.0,1.0,0-1 year,low
625b0298643ad4b20164d59f38dcecf926cf78aff7794a1656fdb0e1f6f18f14,b24a303a8d36e9444ca4bb2d305ca6b473755a746b61e10147c69723c490ff35,ced84ca826573ccbc9a4e391c756a1555981687b9ebd08f60490929f9ba92d8a,1998.0,197323543.0,201-300,1997.0,86803240.0,0.3023255813953488,male,1982.0,197323543.0,201-300,27.0,1997.0,165.0,1998.0,40.0,1997.0,250.0,misconduct,1996-2000,MAGMiddleAuthor,other retractor,16.0,>5,biology,101-500,4,19,688,1,0.001453488372093,1990.0,0.0,8.0,6 or more years,low
4e6f57fa5f6d8a850997a0a9e0cd04fe07ea3a40c421399850ae7f8836583522,1436c71c3bc18cb9ff43acdb59f3c6de30a069675bab734cee93520fd882f940,34407dadfeabada303b82e7296b43dd4eee377ebfb64286bf73f64c9d2aa7554,2009.0,168635309.0,151-200,2007.0,86803240.0,0.3461538461538461,female,1998.0,166337079.0,151-200,27.0,2009.0,776.0,2009.0,57.0,2009.0,175.0,misconduct,2006-2010,MAGMiddleAuthor,other retractor,11.0,>5,biology,101-500,3,4,187,0,0.0,2001.0,0.0,8.0,6 or more years,low
c7725ace348d86e5f84284f2f03f7ae484681c2b86098a445dd324841991d51a,9f5a117f2775393cce7ce34d87367ef59350ea36379d8752479a3fded4dfb842,9f2474a51e0f0000508eed1c12cc5bc431f3803ec34b032f45822c272944fb90,2015.0,33213144.0,95,2015.0,86803240.0,0.25,female,2014.0,33213144.0,95,4.0,2015.0,5.0,2015.0,14.0,2015.0,95.0,other,2011-2015,MAGMiddleAuthor,other retractor,1.0,1,biology,1-100,6,23,179,1,0.0055865921787709,2015.0,16.0,0.0,0-1 year,high
c7725ace348d86e5f84284f2f03f7ae484681c2b86098a445dd324841991d51a,9f5a117f2775393cce7ce34d87367ef59350ea36379d8752479a3fded4dfb842,9f2474a51e0f0000508eed1c12cc5bc431f3803ec34b032f45822c272944fb90,2015.0,33213144.0,95,2015.0,71924100.0,0.25,female,2014.0,33213144.0,95,4.0,2015.0,5.0,2015.0,14.0,2015.0,95.0,other,2011-2015,MAGMiddleAuthor,other retractor,1.0,1,medicine,1-100,6,23,179,1,0.0055865921787709,2015.0,16.0,0.0,0-1 year,high
ddb23d0629ad8df1b3138076597b028a818c2f80b7f657dfb954fc9b63bfdf63,e1de43fcb3f0fe9a675e3bf4f18c7b0ee952c1c40e38b8bae883cdde1dbb2b9f,d012669cf4b24b0302df48788f0d65b1a6424abcf80a401ecf1f5da24e9e7bd6,1995.0,201448701.0,14,1994.0,86803240.0,0.3219178082191781,male,1971.0,201448701.0,14,64.0,1994.0,269.0,1995.0,80.0,1994.0,14.0,mistake,1990-1995,MAGFirstOrLastAuthor,other retractor,24.0,>5,biology,1-100,9,12,79,0,0.0,1994.0,0.0,1.0,0-1 year,low
2cfa641e7deb051cd2f50ecb6e81179ee2070eac83b24807f2a6bd032a52085c,86dd0258481c9b320d6e33e18d2dcd00a7dd157b7b73444d1fbdacbe78229b78,2a174cb36828cb6f3594734f922c47b82a5c34931acc2f5f8b69c2cacfcf7b38,2013.0,138689650.0,201-300,2013.0,86803240.0,0.3333333333333333,male,2013.0,138689650.0,201-300,1.0,2013.0,1.0,2013.0,9.0,2013.0,250.0,misconduct,2011-2015,MAGMiddleAuthor,journal,0.0,1,biology,101-500,8,26,166,0,0.0,2013.0,10.5,0.0,0-1 year,high
2cfa641e7deb051cd2f50ecb6e81179ee2070eac83b24807f2a6bd032a52085c,86dd0258481c9b320d6e33e18d2dcd00a7dd157b7b73444d1fbdacbe78229b78,2a174cb36828cb6f3594734f922c47b82a5c34931acc2f5f8b69c2cacfcf7b38,2013.0,138689650.0,201-300,2013.0,185592680.0,0.3333333333333333,male,2013.0,138689650.0,201-300,1.0,2013.0,1.0,2013.0,9.0,2013.0,250.0,misconduct,2011-2015,MAGMiddleAuthor,journal,0.0,1,chemistry,101-500,8,26,166,0,0.0,2013.0,10.5,0.0,0-1 year,high
2cfa641e7deb051cd2f50ecb6e81179ee2070eac83b24807f2a6bd032a52085c,86dd0258481c9b320d6e33e18d2dcd00a7dd157b7b73444d1fbdacbe78229b78,2a174cb36828cb6f3594734f922c47b82a5c34931acc2f5f8b69c2cacfcf7b38,2013.0,138689650.0,201-300,2013.0,71924100.0,0.3333333333333333,male,2013.0,138689650.0,201-300,1.0,2013.0,1.0,2013.0,9.0,2013.0,250.0,misconduct,2011-2015,MAGMiddleAuthor,journal,0.0,1,medicine,101-500,8,26,166,0,0.0,2013.0,10.5,0.0,0-1 year,high
f59613a7af5ba63b73d7ef5616af87ac8db814999cb03847ff5c71f276e1f8d9,a6bcd568e7ee8065332d8d915db11bde76dead8f8549a477d605ca9bd8ec21f6,2492667bc5b662041c18ef0199306393ba4dbd58a512c06067d885d516cf84d8,2010.0,132735039.0,901-1000,2010.0,86803240.0,0.2,male,2006.0,132735039.0,901-1000,5.0,2010.0,1.0,2010.0,7.0,2010.0,950.0,other,2006-2010,MAGFirstOrLastAuthor,other retractor,4.0,3-5,biology,501-1000,5,0,2,0,0.0,2010.0,0.0,0.0,0-1 year,low
4a9d5d528c217c6d097cb5bdabb7ae6c1b85537446ae2ff7eced598f467bc4dc,4389495710b35e027e2ef9bd61a54db83249a1cd811d6833705c501b8d09644c,1f376f294e400f21d5e36367db722f01631764df9f1f5e172e2e70b6cd1f6f95,2008.0,189158943.0,151-200,2008.0,86803240.0,0.35,male,1975.0,189158943.0,151-200,62.0,2008.0,621.0,2008.0,129.0,2008.0,175.0,plagiarism,2006-2010,MAGMiddleAuthor,other retractor,33.0,>5,biology,101-500,8,43,176,2,0.0113636363636363,2005.0,0.0,3.0,2-5 years,low
5595173069519785fae931e07299c0216b97d411f89a639df7438697480fa79f,1ad6d0c1f8a06c7ddc4d041b100c81b47d25a0aa572c88a08509fd6947a478a6,5545e6773be4ea58be8dfd51be629b716678f786b74ba38cee6a5a94eafd768b,2012.0,170201317.0,89,2012.0,86803240.0,0.375,male,2011.0,170201317.0,89,3.0,2012.0,8.0,2012.0,12.0,2012.0,89.0,mistake,2011-2015,MAGMiddleAuthor,author,1.0,1,biology,1-100,4,11,170,0,0.0,2011.0,17.25,1.0,0-1 year,high
45f62c3807ff837e7228d9f4a8a2d6d1a6a8410cafab1bd0615ea9e9fce22b70,0729c13ebd725201c1445a00c825237d305ff650cd72f50e45259bd942a75ef4,9db77de17b33231e297d8a1b1271b9241ea8a553181240c88be73b7807c14407,2009.0,145487455.0,301-400,2008.0,86803240.0,0.2222222222222222,female,2004.0,145487455.0,301-400,7.0,2008.0,17.0,2009.0,6.0,2008.0,350.0,plagiarism,2006-2010,MAGFirstOrLastAuthor,other retractor,5.0,3-5,biology,101-500,0,13,9,1,0.1111111111111111,2008.0,0.0,1.0,0-1 year,low
c4d4c83e5d0d9b0cb94006485f6b72f36f7bb01fbabd9cbbdd7d459c734ad5bb,bb743ee01f9a43468cab340419da140e15d101d095474e9cc628a6a2f8b74f02,85d9cdaa985ca0b3feb944d3aa8c5a6c842ba24375c7ab1d5371787c5471ff01,2013.0,130238516.0,41,2013.0,86803240.0,0.3,female,2005.0,114027177.0,27,18.0,2013.0,175.0,2013.0,62.0,2013.0,41.0,mistake,2011-2015,MAGMiddleAuthor,author,8.0,>5,biology,1-100,11,15,170,0,0.0,2012.0,1.0,1.0,0-1 year,low
c4d4c83e5d0d9b0cb94006485f6b72f36f7bb01fbabd9cbbdd7d459c734ad5bb,bb743ee01f9a43468cab340419da140e15d101d095474e9cc628a6a2f8b74f02,85d9cdaa985ca0b3feb944d3aa8c5a6c842ba24375c7ab1d5371787c5471ff01,2013.0,130238516.0,41,2013.0,86803240.0,0.3,female,2005.0,135310074.0,27,18.0,2013.0,175.0,2013.0,62.0,2013.0,41.0,mistake,2011-2015,MAGMiddleAuthor,author,8.0,>5,biology,1-100,11,15,170,0,0.0,2012.0,1.0,1.0,0-1 year,low
727af74125b48a3af71f1e80c8f4a1f4e946b40ea2fff368e917d181b88b0150,1a85cf51adb4f5a1a19df8fc49c2ec9090736e5c6f1b42fe5564ea9f8fbcd006,b73f7c0a4d3c333699390a72c10e7343b08ba626a152d9bf5d91f2d345cf5746,2014.0,177639307.0,301-400,2010.0,86803240.0,0.238095238095238,female,2006.0,177639307.0,301-400,5.0,2010.0,241.0,2014.0,15.0,2010.0,350.0,mistake,2011-2015,MAGMiddleAuthor,author,8.0,>5,biology,101-500,2,6,196,0,0.0,2009.0,0.0,5.0,2-5 years,low
727af74125b48a3af71f1e80c8f4a1f4e946b40ea2fff368e917d181b88b0150,1a85cf51adb4f5a1a19df8fc49c2ec9090736e5c6f1b42fe5564ea9f8fbcd006,b73f7c0a4d3c333699390a72c10e7343b08ba626a152d9bf5d91f2d345cf5746,2014.0,177639307.0,301-400,2010.0,185592680.0,0.238095238095238,female,2006.0,177639307.0,301-400,5.0,2010.0,241.0,2014.0,15.0,2010.0,350.0,mistake,2011-2015,MAGMiddleAuthor,author,8.0,>5,chemistry,101-500,2,6,196,0,0.0,2009.0,0.0,5.0,2-5 years,low
3778fc08f0be14a230bf54beb18f11e1b09516da1c22690c106579c2b30e4385,add7712697178ca65e474cc65c492d151615da60253ab4d6aa4f2dd6d68e3380,ac43741e1627b37b9be61f2ddc72f4f0a2968f52e2765112ce0e5f9f2e2748fa,2012.0,32389192.0,201-300,2004.0,86803240.0,0.3236514522821577,female,1990.0,32389192.0,201-300,85.0,2012.0,1277.0,2012.0,288.0,2012.0,250.0,plagiarism,2011-2015,MAGMiddleAuthor,other retractor,22.0,>5,biology,101-500,41,402,430,4,0.0093023255813953,2012.0,0.0,0.0,0-1 year,low
801c8cb38beff7bd34208031a359756d9b84d8d8692e159bb41f2e6687b432e8,55e128ccf6d3413538c25a131c9df7f7d754f04f888c418065ea1b9c686fda4a,b60744089186a4005a5df2272cdc731644df3e882b81a27b0b42796a2c21d23f,2013.0,145487455.0,301-400,2013.0,86803240.0,0.293103448275862,male,2007.0,145487455.0,301-400,54.0,2013.0,156.0,2013.0,59.0,2013.0,350.0,other,2011-2015,MAGMiddleAuthor,other retractor,6.0,>5,biology,101-500,12,26,2,0,0.0,2011.0,0.0,2.0,2-5 years,low
0b9f6275b08ae091e73cd731fc08aea014106f6f5f398587c1e825287c42ac64,cb6df13bbb31148144bee5cc526e4dad21bb983dad13bee0269bfc5dc6e7c92e,76d15dd77d607c09994f4bb36dd86e67fce008cb25f7b40b3b97d96df2655334,2014.0,131729948.0,701-800,2014.0,86803240.0,0.2347826086956521,female,1997.0,131729948.0,701-800,45.0,2014.0,312.0,2014.0,69.0,2014.0,750.0,misconduct,2011-2015,MAGMiddleAuthor,other retractor,17.0,>5,biology,501-1000,22,35,699,8,0.0114449213161659,2013.0,11.0,1.0,0-1 year,high
1d6f79f2f20c6687bec32e2dadb7fe5dac832712254fc306f278691c0f4d95d8,3643dba27b56f9faa387d8704843669d2d7a83085ad1033701574ced2492ada0,b3c2053fb01d6dc7645e1c300b701748a3cf79038bf3c9bb30cc5729007ebbf8,1992.0,78577930.0,8,1990.0,86803240.0,0.4444444444444444,male,1980.0,78577930.0,8,15.0,1990.0,297.0,1992.0,30.0,1990.0,8.0,mistake,1990-1995,MAGMiddleAuthor,author,12.0,>5,biology,1-100,4,18,54,1,0.0185185185185185,1990.0,0.0,2.0,2-5 years,low
